AGEP,SEX,SCHL,MAR,OCCP,WKHP,COW,CIT,RAC1P,DIS,HICOV,NATIVITY,income_label
27,2,18,5,4760,4,1,1,4,2,2,1,0
65,1,14,3,4120,40,1,1,1,1,1,1,0
50,2,19,1,160,30,3,1,4,2,1,1,1
60,2,11,4,5860,40,2,1,4,2,2,1,0
35,2,16,1,4120,40,1,1,1,2,1,1,0
10,2,6,5,4120,40,1,1,1,2,1,1,0
34,1,18,1,5120,38,4,1,9,2,1,1,0
43,2,18,1,3515,40,6,1,1,2,1,1,1
31,2,21,1,3300,72,1,1,1,2,1,1,1
23,2,21,1,2330,50,3,1,1,2,1,1,1
4,2,2,5,4120,40,1,1,1,2,1,1,0
48,1,16,2,7330,65,1,1,1,1,1,1,1
9,1,5,5,4120,40,1,1,1,1,1,1,0
48,1,14,1,4220,40,4,1,1,2,1,1,1
61,1,19,3,9620,8,1,1,9,1,1,1,0
2,2,18,5,4120,40,1,1,9,2,1,1,0
63,2,21,1,4120,40,1,1,9,2,1,1,1
39,2,20,3,4230,40,1,1,4,2,1,1,0
41,2,19,5,2545,33,4,1,4,2,1,1,0
69,1,16,5,4120,40,1,1,4,2,1,1,0
11,2,6,5,4120,40,1,1,4,2,1,1,0
69,1,19,2,9130,40,1,1,1,1,1,1,0
66,1,19,2,9130,40,1,1,1,1,1,1,0
77,2,15,2,4120,40,1,1,1,1,1,1,0
29,1,16,5,4020,40,1,1,4,2,1,1,0
2,2,18,5,4120,40,1,1,9,2,1,1,0
29,2,13,1,4120,40,1,1,1,2,1,1,0
3,2,1,5,4120,40,1,1,1,2,1,1,0
37,1,22,1,565,40,5,1,1,2,1,1,1
1,2,18,5,4120,40,1,1,1,2,1,1,0
19,2,16,1,2300,40,1,1,1,2,1,1,0
75,1,21,3,4120,40,1,1,1,1,1,1,0
36,1,21,1,850,40,7,1,1,2,1,1,1
69,2,22,1,4120,40,1,1,1,2,1,1,0
66,1,21,1,440,50,4,1,1,2,1,1,1
54,2,21,5,6355,40,3,5,1,2,1,2,1
58,2,18,1,4120,40,1,1,1,1,1,1,0
65,1,19,1,7140,42,1,1,1,2,1,1,1
73,1,19,3,4120,40,1,1,8,2,1,1,0
51,2,16,2,5740,50,1,1,9,2,2,1,0
50,1,16,1,7810,70,1,1,4,2,1,1,0
78,2,22,1,4120,40,1,1,1,1,1,1,1
51,2,16,3,4120,40,1,1,1,1,1,1,0
30,1,20,1,440,50,7,1,4,2,2,1,1
63,2,18,1,440,40,3,1,4,1,1,1,0
41,1,16,5,2545,39,3,1,4,2,2,1,0
54,2,20,1,150,50,1,1,1,2,1,1,1
74,2,21,3,4120,40,1,1,9,1,1,1,0
9,1,8,5,4120,40,1,1,4,2,1,1,0
43,1,19,1,5550,6,1,1,1,2,1,1,0
1,2,18,5,4120,40,1,1,1,2,1,1,0
30,1,16,1,4750,40,1,1,1,2,1,1,0
9,1,6,5,4120,40,1,1,1,2,1,1,0
52,1,22,1,2040,40,2,1,1,2,1,1,1
29,1,21,1,1360,35,4,1,1,2,1,1,1
28,2,21,1,2360,10,6,1,1,2,1,1,0
29,1,21,1,7315,40,1,1,1,2,1,1,1
22,1,18,5,3640,40,2,1,9,2,2,1,0
47,1,18,1,9122,40,1,1,4,1,1,1,0
33,1,16,1,6442,40,1,1,9,2,1,1,0
57,2,16,3,4120,40,1,1,4,1,1,1,0
35,2,16,5,4120,40,1,1,9,2,1,1,0
6,1,3,5,4120,40,1,1,7,1,1,1,0
66,1,21,1,4540,2,1,1,1,2,1,1,1
59,2,19,2,335,35,3,1,4,1,2,1,0
56,2,16,1,1360,40,5,5,9,2,1,2,1
65,1,22,5,1360,40,4,1,1,2,1,1,1
58,1,17,1,2910,40,6,1,3,2,1,1,0
45,2,21,1,5400,36,1,1,1,2,1,1,0
11,1,8,5,4120,40,1,1,4,2,1,1,0
7,2,4,5,4120,40,1,1,1,2,1,1,0
24,2,11,1,4120,40,1,1,9,1,1,1,0
41,2,22,1,1610,40,5,1,1,2,1,1,1
71,2,16,1,4120,40,1,1,1,1,1,1,0
25,2,16,5,4720,40,5,4,6,2,1,2,0
21,2,16,5,4720,34,1,5,6,2,2,2,0
33,2,17,1,4120,40,1,1,1,2,1,1,0
4,2,1,5,4120,40,1,1,1,2,1,1,0
55,2,20,1,9645,20,1,1,1,2,1,1,0
17,1,13,5,4120,40,1,3,9,2,1,1,0
34,1,21,1,120,50,7,1,1,2,1,1,1
33,1,16,5,1010,40,1,1,1,2,1,1,1
31,1,21,5,1420,20,4,1,1,2,1,1,0
80,1,22,3,5510,20,1,1,1,2,1,1,0
51,2,17,1,4120,40,1,1,4,1,2,1,0
30,1,19,1,6260,40,3,1,8,2,1,1,0
47,2,16,5,4230,40,6,1,1,2,1,1,0
33,2,20,1,710,20,1,1,1,2,1,1,0
22,1,16,5,9720,48,3,1,4,2,2,1,0
72,1,21,4,4120,40,1,1,1,1,1,1,0
71,2,22,1,4120,40,1,1,1,2,1,1,1
12,2,9,5,4120,40,1,2,6,2,1,1,0
19,2,17,5,4621,15,1,1,1,2,1,1,0
24,2,16,5,9620,40,1,1,1,2,1,1,0
37,2,17,1,4510,40,6,1,1,2,1,1,1
78,1,11,2,4120,40,1,1,1,1,1,1,0
24,1,14,5,4120,40,1,1,1,1,1,1,0
23,2,20,5,4760,40,1,1,1,2,1,1,0
21,1,16,5,8140,40,4,1,8,2,1,1,1
39,1,19,3,4120,40,1,1,1,1,2,1,0
57,1,18,3,4220,40,5,1,1,1,2,1,0
39,1,17,5,4120,40,1,1,8,1,2,1,0
55,1,13,5,9620,40,1,1,1,1,1,1,0
43,1,16,5,9620,40,1,1,1,2,2,1,0
18,2,16,5,4420,20,1,1,1,2,1,1,0
18,1,18,5,4120,40,1,1,2,2,1,1,0
20,1,19,5,7100,40,5,1,6,2,1,1,0
18,2,16,5,4350,2,1,1,1,2,1,1,0
56,1,16,5,4120,40,1,1,1,1,1,1,0
27,1,20,5,7140,40,5,1,2,2,1,1,0
45,1,17,4,4850,40,1,1,1,1,1,1,0
66,2,14,5,4120,40,1,1,2,1,1,1,0
64,1,16,5,4120,40,1,1,1,1,1,1,0
73,2,11,1,4120,40,1,1,1,1,1,1,0
26,1,16,5,4120,40,1,1,8,2,2,1,0
39,1,17,5,7120,40,6,1,2,2,2,1,0
27,1,20,5,4140,20,1,1,3,2,1,1,0
40,1,14,3,9645,40,4,1,1,2,2,1,0
20,2,19,5,5240,18,1,1,1,2,1,1,0
84,1,19,2,4120,40,1,1,1,1,1,1,0
18,1,16,5,5040,35,1,1,1,2,1,1,0
60,1,16,5,4120,40,1,1,1,1,1,1,0
18,1,9,5,6050,56,1,5,1,2,2,2,0
64,1,16,5,4120,40,1,1,1,1,1,1,0
93,2,11,2,4120,40,1,1,1,1,1,1,0
48,1,9,1,7200,40,6,5,8,2,2,2,0
51,1,17,4,4120,40,1,1,8,2,1,1,0
48,1,12,5,7200,40,4,1,1,2,2,1,0
35,1,13,1,9620,40,1,1,1,2,1,1,0
19,2,13,5,4940,40,1,1,2,2,1,1,0
74,2,16,3,4120,40,1,1,1,1,1,1,0
43,1,21,3,8225,40,4,1,1,2,2,1,0
68,1,11,2,4210,40,1,1,1,1,1,1,0
58,1,16,5,4120,40,1,1,1,1,1,1,0
16,1,13,5,4120,40,1,1,1,1,2,1,0
58,1,19,3,4120,40,1,1,1,2,2,1,0
50,1,18,3,4220,40,4,1,1,2,1,1,0
19,1,16,5,4020,40,6,1,1,2,1,1,0
93,1,17,2,4120,40,1,1,1,1,1,1,0
36,1,19,5,4120,40,1,1,1,2,2,1,0
20,1,14,5,7200,40,6,1,8,2,1,1,0
20,1,16,5,4720,22,1,1,1,2,1,1,0
34,2,19,5,4120,40,1,1,2,2,2,1,0
40,1,16,5,4120,40,1,1,1,2,2,1,0
49,1,20,1,4120,40,1,1,1,1,1,1,0
56,2,14,5,4120,40,1,1,3,1,1,1,0
38,1,22,5,4000,40,1,1,5,1,1,1,0
83,2,16,5,4120,40,1,1,1,1,1,1,0
23,1,17,5,7260,40,1,1,2,2,1,1,0
81,2,19,2,4120,40,1,1,1,1,1,1,0
25,1,13,5,4120,40,1,1,1,2,2,1,0
41,1,17,5,4120,40,1,3,1,1,2,1,0
28,1,16,5,6442,40,1,1,1,2,1,1,0
45,1,17,4,4850,40,1,1,1,1,1,1,0
59,1,11,5,4120,40,1,1,1,1,1,1,0
30,1,20,5,4220,40,4,1,1,2,2,1,0
14,1,10,5,4120,40,1,1,1,1,1,1,0
72,2,16,5,4120,40,1,1,1,1,1,1,0
18,2,18,5,4120,40,1,1,1,2,1,1,0
54,1,19,5,4120,40,1,1,1,1,2,1,0
55,1,15,1,4120,40,1,1,1,1,2,1,0
25,1,14,1,6260,20,1,1,1,2,2,1,0
13,1,9,5,4120,40,1,1,3,1,1,1,0
32,1,12,5,4120,40,1,1,1,2,2,1,0
37,1,16,1,4020,70,1,1,1,2,1,1,0
19,2,18,5,4150,40,1,1,9,2,1,1,0
55,1,17,1,4120,40,1,1,1,2,2,1,0
21,2,19,5,4760,30,1,1,2,2,1,1,0
93,2,16,1,4120,40,1,1,1,1,1,1,0
19,2,18,5,9830,50,5,1,2,2,1,1,0
56,1,16,5,4120,40,1,1,1,1,1,1,0
51,1,19,3,4000,40,1,1,1,1,1,1,0
54,1,19,3,4000,40,1,1,1,2,1,1,0
65,2,21,3,2600,4,6,1,1,1,1,1,0
38,2,20,1,4251,40,7,1,8,2,1,1,1
40,1,17,5,4251,40,1,1,8,2,1,1,0
19,1,16,5,4120,40,1,1,1,2,1,1,0
34,1,16,5,4120,40,1,1,1,2,2,1,0
93,2,1,2,4120,40,1,1,3,1,1,1,0
19,1,16,5,4120,40,1,1,1,2,1,1,0
19,2,19,5,110,35,1,1,1,2,1,1,0
55,1,13,5,9620,40,1,1,1,1,1,1,0
15,1,12,5,4120,40,1,3,1,2,2,1,0
80,2,16,3,4120,40,1,4,1,1,1,2,0
41,1,16,5,4120,40,1,1,1,2,2,1,0
80,1,20,5,4120,40,1,1,1,1,1,1,0
20,2,19,5,4600,25,6,1,1,2,1,1,0
68,1,19,1,4120,40,1,1,1,1,1,1,0
29,1,19,3,7315,20,4,1,1,2,1,1,0
30,1,17,5,6250,40,1,1,8,2,2,1,0
88,2,22,2,4120,40,1,1,1,1,1,1,0
69,2,19,3,4120,40,1,1,1,1,1,1,0
68,2,12,5,4120,40,1,1,2,1,1,1,0
69,2,16,3,4120,40,1,1,2,1,1,1,0
70,2,16,2,4120,40,1,1,1,1,1,1,0
64,2,19,5,4120,40,1,1,1,1,1,1,0
55,1,17,5,4120,40,1,1,1,2,2,1,0
67,1,19,3,4120,40,1,1,1,1,2,1,0
57,1,17,5,4251,40,1,1,1,2,1,1,0
33,1,18,3,4010,60,1,1,9,2,1,1,0
31,1,20,5,4120,40,1,1,9,1,2,1,0
20,1,19,5,2850,40,2,1,1,2,1,1,0
21,2,19,5,4640,10,1,1,1,2,1,1,0
68,1,16,1,6260,30,6,5,1,2,2,2,0
21,1,19,5,4120,40,1,1,1,2,1,1,0
20,2,16,5,4055,30,1,1,1,2,1,1,0
14,1,10,5,4120,40,1,1,1,1,1,1,0
20,1,18,5,9830,40,5,1,1,2,1,1,0
20,1,16,5,9830,80,5,1,1,2,1,1,0
58,2,13,3,4740,30,1,1,1,2,1,1,0
34,1,19,1,4120,40,1,1,1,1,2,1,0
20,1,14,5,5240,40,1,1,1,2,1,1,0
20,1,18,5,4120,40,1,1,9,2,1,1,0
37,1,16,1,4020,70,1,1,1,2,1,1,0
68,1,19,3,4120,40,1,1,1,1,1,1,0
57,2,11,5,4120,40,1,1,1,1,1,1,0
93,2,16,2,4120,40,1,1,1,1,1,1,0
47,1,17,3,7200,40,4,1,1,2,2,1,1
21,2,14,5,4120,40,1,1,1,2,1,1,0
23,1,17,5,4120,40,1,1,2,2,2,1,0
16,1,13,5,4120,40,1,1,1,1,2,1,0
19,2,18,5,4120,40,1,1,1,2,1,1,0
56,1,16,3,4120,40,1,1,1,2,1,1,0
25,1,17,5,4120,40,1,1,1,2,1,1,0
46,2,1,5,4020,40,1,1,1,2,2,1,0
18,2,18,5,4720,8,1,1,1,1,1,1,0
24,1,16,5,9645,40,1,1,1,2,1,1,0
33,1,16,1,6260,40,1,1,1,2,1,1,0
27,1,16,1,6260,40,3,1,1,2,1,1,0
19,1,19,5,4120,40,1,5,1,2,1,2,0
49,2,12,5,4120,40,1,1,3,1,1,1,0
19,2,16,5,4110,18,1,1,1,2,1,1,0
35,1,16,5,4120,40,1,1,1,1,1,1,0
17,2,16,5,4120,40,1,1,2,2,2,1,0
25,1,17,5,9620,40,1,1,1,2,2,1,0
93,1,16,2,4120,40,1,1,1,1,1,1,0
77,2,16,3,4120,40,1,1,1,1,1,1,0
20,2,19,5,4120,40,1,1,1,2,1,1,0
21,1,16,5,2350,2,1,4,1,2,1,2,0
70,1,18,2,4120,40,1,1,1,1,1,1,0
70,2,16,2,4120,40,1,1,1,1,1,1,0
84,2,16,2,4120,40,1,1,1,1,1,1,0
39,1,11,5,4120,40,1,1,2,2,2,1,0
45,1,11,5,4120,40,1,5,1,2,1,2,0
77,2,16,2,4120,40,1,1,1,1,1,1,0
61,1,19,2,4120,40,1,1,8,2,2,1,0
38,1,16,5,4120,40,1,1,1,2,2,1,0
18,2,16,5,4120,40,1,1,1,2,1,1,0
28,1,16,5,4655,8,6,1,8,2,1,1,0
27,1,17,1,4120,40,1,1,1,2,2,1,0
18,2,16,5,4760,10,1,4,1,2,1,2,0
16,1,13,5,4120,40,1,1,1,1,2,1,0
93,2,10,2,4120,40,1,4,9,1,1,2,0
61,1,16,3,4120,40,1,1,1,2,2,1,0
22,1,14,5,9620,40,1,1,8,1,1,1,0
64,1,19,1,6355,30,1,1,1,1,1,1,0
30,1,13,5,9600,40,1,1,1,2,2,1,0
73,2,19,1,4120,40,1,1,1,1,1,1,0
13,2,11,5,4120,40,1,1,1,2,1,1,0
63,1,16,5,4120,40,1,1,1,1,1,1,0
78,1,21,1,4120,40,1,1,1,1,1,1,0
19,1,19,1,7340,30,1,1,1,2,1,1,0
62,1,18,3,4120,40,1,1,1,1,2,1,0
80,1,16,3,4120,40,1,4,1,1,1,2,0
33,1,20,5,530,40,1,3,6,2,2,1,0
47,1,19,3,4120,40,1,1,1,1,2,1,0
14,1,10,5,4120,40,1,1,1,1,1,1,0
22,1,16,5,205,40,1,5,6,2,2,2,0
29,1,16,5,4220,40,4,5,1,2,2,2,0
75,2,16,3,4120,40,1,1,1,1,1,1,0
77,2,20,5,4120,40,1,1,1,1,1,1,0
33,1,17,5,4120,40,1,1,1,1,1,1,0
65,1,16,2,1108,40,1,1,1,1,1,1,0
18,1,16,5,4120,40,1,1,1,1,1,1,0
21,1,1,5,5000,40,5,1,1,2,1,1,0
40,1,17,1,4120,40,1,1,1,2,2,1,0
61,1,19,5,9610,40,1,1,2,1,2,1,0
66,2,14,3,4120,40,1,1,2,1,1,1,0
18,2,18,5,5240,40,1,1,1,2,1,1,0
59,1,20,5,4251,16,6,1,1,1,1,1,0
18,1,16,5,4020,16,1,1,7,2,1,1,0
26,1,16,5,4120,40,1,1,1,1,1,1,0
34,1,13,5,4120,40,1,5,8,2,2,2,0
27,1,19,5,4251,40,1,1,1,2,2,1,0
83,2,16,5,4120,40,1,1,1,1,1,1,0
86,1,20,2,4120,40,1,1,1,1,1,1,0
20,2,19,5,4720,30,1,1,1,2,1,1,0
37,1,16,1,4020,70,1,1,1,2,1,1,0
73,1,16,2,4120,40,1,1,1,1,1,1,0
30,1,17,4,4120,40,1,1,8,1,1,1,0
80,1,16,3,4120,40,1,4,1,1,1,2,0
27,1,22,5,9620,40,1,4,1,2,2,2,0
27,1,19,5,9645,40,1,1,1,2,1,1,0
33,1,17,3,4251,30,4,1,1,2,2,1,0
61,2,16,5,4120,40,1,1,1,1,1,1,0
20,2,19,5,5400,20,1,1,1,2,1,1,0
18,2,18,5,3960,40,3,1,9,2,2,1,0
59,2,18,5,4120,40,1,1,3,1,1,1,0
88,2,16,3,4120,40,1,1,1,1,1,1,0
21,1,19,5,4220,30,5,1,1,2,1,1,0
33,1,16,5,4120,40,1,1,1,1,2,1,0
53,1,6,1,7200,40,6,1,1,2,2,1,0
47,1,16,3,5740,45,2,1,1,2,1,1,0
21,1,21,5,9825,40,5,1,1,2,1,1,0
18,1,18,5,4120,40,1,1,1,2,1,1,0
29,1,16,5,9620,40,1,1,1,2,1,1,0
40,1,16,5,9620,40,1,1,2,2,1,1,0
38,2,20,1,4251,40,7,1,8,2,1,1,1
18,1,16,5,5040,35,1,1,1,2,1,1,0
29,1,16,5,4140,40,1,1,2,2,1,1,0
42,1,16,3,6250,40,4,1,1,2,2,1,0
42,2,18,1,4920,40,4,1,1,2,1,1,0
19,1,16,5,4120,10,1,1,1,2,1,1,0
25,1,19,5,7140,40,5,1,2,2,1,1,0
22,1,13,5,4055,40,1,1,8,2,2,1,0
29,1,20,5,4220,31,1,1,1,2,1,1,0
65,1,16,2,1108,40,1,1,1,1,1,1,0
51,1,17,4,4120,40,1,1,8,2,1,1,0
18,1,16,5,4720,12,1,1,1,2,1,1,0
54,1,19,5,4251,40,1,5,1,1,1,2,0
17,1,18,5,4120,40,1,1,1,2,1,1,0
18,1,19,5,4120,40,1,1,2,2,1,1,0
41,1,14,1,4120,40,1,1,9,1,2,1,0
18,1,18,5,4130,25,1,1,1,2,2,1,0
16,2,12,5,4120,40,1,1,1,2,1,1,0
19,2,19,5,4110,25,1,1,1,2,1,1,0
32,1,17,4,7640,40,1,1,2,1,2,1,0
66,1,19,1,4120,40,1,1,1,2,2,1,0
86,2,16,2,4120,40,1,4,1,1,1,2,0
26,1,16,5,9620,40,1,1,1,2,2,1,0
35,1,14,5,9620,40,1,1,1,2,2,1,0
29,1,16,5,4120,40,1,1,1,2,2,1,0
36,1,18,5,4120,40,1,1,2,2,2,1,0
62,1,14,2,6460,30,6,1,1,1,1,1,0
24,1,16,5,9645,40,1,1,1,2,1,1,0
29,1,7,5,6355,48,1,5,1,2,2,2,0
27,1,17,5,5240,80,1,1,1,1,2,1,0
69,1,8,2,6050,40,1,1,3,1,1,1,0
58,1,19,5,4120,40,1,3,1,1,1,1,0
25,1,16,5,4120,40,1,1,1,2,2,1,0
33,1,16,1,6260,40,1,1,1,2,1,1,0
48,1,19,5,4120,40,1,1,1,2,2,1,0
64,2,19,5,4120,40,1,1,1,1,1,1,0
66,1,20,5,4120,40,1,1,1,1,1,1,0
22,1,19,1,9645,84,1,1,1,2,2,1,0
67,2,16,3,4120,40,1,1,1,1,1,1,0
30,1,16,5,4120,40,1,2,1,1,2,1,0
65,1,19,3,4120,40,1,1,1,1,2,1,0
28,1,16,1,4700,50,1,1,8,2,1,1,0
25,2,22,5,5740,40,1,1,1,2,1,1,0
37,1,19,3,6050,40,1,5,8,2,1,2,0
19,2,16,5,2722,10,1,1,6,2,1,1,0
22,1,19,5,700,40,5,1,1,2,1,1,0
34,2,19,1,9110,40,4,1,3,1,2,1,0
25,2,22,5,4760,40,1,1,1,2,2,1,0
22,1,16,5,4020,30,4,1,3,2,1,1,0
29,1,16,5,4140,40,1,1,2,2,1,1,0
93,2,21,2,4120,40,1,1,1,1,1,1,0
38,2,20,1,4251,40,7,1,8,2,1,1,1
19,2,18,5,4760,25,1,1,1,2,1,1,0
47,1,16,5,4120,40,1,1,1,2,2,1,0
29,1,13,5,7640,40,1,1,1,2,2,1,0
16,1,13,5,4120,40,1,1,1,1,2,1,0
51,1,18,5,4120,40,1,1,3,2,2,1,0
41,1,16,5,4120,40,1,1,3,2,1,1,0
23,1,17,5,4120,40,1,1,1,2,2,1,0
29,1,17,5,4720,45,1,1,9,2,2,1,0
56,1,13,1,4120,40,1,1,1,2,2,1,0
55,1,18,5,4120,40,1,1,2,2,2,1,0
68,1,19,3,4120,40,1,1,1,1,1,1,0
40,1,19,5,4120,40,1,1,1,2,2,1,0
87,1,21,2,4120,40,1,1,1,1,1,1,1
21,1,14,5,4120,40,1,1,2,2,1,1,0
41,1,17,5,4251,20,4,1,1,2,2,1,0
23,2,20,5,4760,40,1,1,1,2,1,1,0
29,1,17,5,4120,40,1,1,1,2,1,1,0
57,1,17,5,4251,40,1,1,1,2,1,1,0
63,1,21,3,4120,40,1,1,9,1,2,1,0
17,2,12,5,4120,40,1,1,1,2,1,1,0
20,1,16,5,9830,80,5,1,1,2,1,1,0
31,1,16,5,9130,40,6,1,1,1,1,1,1
84,2,21,1,4120,40,1,1,1,2,1,1,0
36,1,16,1,4120,40,1,1,1,1,1,1,0
39,1,20,5,440,50,7,1,9,2,2,1,0
67,2,16,3,4120,40,1,1,1,1,1,1,0
86,2,16,2,4120,40,1,4,1,1,1,2,0
62,1,16,3,4120,40,1,1,1,1,1,1,0
17,2,16,5,4120,40,1,1,2,2,2,1,0
26,1,13,5,4030,40,1,1,2,2,2,1,0
34,1,18,5,4120,40,1,1,1,1,2,1,0
22,1,11,5,4120,40,1,1,8,2,2,1,0
13,1,9,5,4120,40,1,1,3,1,1,1,0
20,1,15,5,4140,40,1,1,2,2,2,1,0
16,1,13,5,4120,40,1,1,1,1,2,1,0
49,1,16,4,8710,30,1,1,1,2,2,1,0
74,2,12,3,4120,40,1,1,1,1,2,1,0
19,1,19,5,4120,40,1,1,8,2,1,1,0
40,1,16,5,4120,40,1,1,1,1,1,1,0
20,2,19,5,4120,40,1,1,1,2,1,1,0
60,2,16,1,4120,40,1,1,2,1,1,1,0
60,2,16,1,4120,40,1,1,2,1,1,1,0
45,1,18,3,4220,30,4,1,9,2,2,1,0
38,2,20,1,4251,40,7,1,8,2,1,1,1
27,1,20,5,4120,40,1,3,1,2,2,1,0
93,2,15,2,4120,40,1,1,8,1,1,1,0
21,1,13,5,4120,40,1,5,8,2,2,2,0
78,2,16,2,4120,40,1,1,1,1,1,1,0
18,1,1,5,9825,35,5,1,1,2,1,1,0
33,1,16,5,4120,40,1,5,1,2,2,2,0
49,1,18,5,6355,40,1,1,1,2,1,1,0
19,1,18,5,5240,25,1,1,1,2,1,1,0
30,1,9,5,7720,40,1,5,1,2,2,2,0
26,1,14,5,4251,75,1,1,1,1,2,1,0
53,2,19,3,4120,40,1,1,1,2,1,1,0
22,1,16,5,4251,40,1,1,2,2,1,1,0
34,1,14,5,9150,40,1,1,9,2,2,1,0
23,2,12,5,4120,40,1,1,1,2,2,1,0
27,1,13,5,4120,40,1,1,2,2,1,1,0
59,1,20,5,4251,16,6,1,1,1,1,1,0
18,1,20,5,20,20,2,1,3,2,2,1,0
18,1,19,5,4720,25,1,4,6,2,1,2,0
20,2,19,5,725,50,3,1,1,1,1,1,0
33,1,17,5,4251,40,4,1,2,2,1,1,0
75,1,18,3,4120,40,1,1,1,1,1,1,0
19,2,19,5,4010,40,1,1,1,1,1,1,0
21,2,19,5,4030,40,1,1,1,2,1,1,0
55,1,11,3,4120,40,1,1,1,2,2,1,0
6,1,3,5,4120,40,1,1,1,2,1,1,0
16,2,13,5,4150,10,1,1,1,2,1,1,0
54,2,18,1,410,45,7,1,1,2,1,1,1
59,2,19,1,4120,40,1,1,3,2,1,1,0
22,2,1,5,4130,15,1,1,1,2,1,1,0
41,2,21,1,2310,1,4,1,1,2,1,1,0
31,2,18,1,3500,40,2,1,9,2,1,1,0
26,1,11,1,6050,40,8,5,8,2,2,2,0
38,1,22,1,2320,40,4,1,1,2,1,1,1
44,1,18,5,4120,40,1,1,1,1,1,1,0
30,1,19,1,4840,40,1,1,1,2,1,1,1
29,2,19,1,630,40,1,1,1,2,1,1,0
7,1,3,5,4120,40,1,1,1,2,1,1,0
29,2,21,1,5820,40,1,1,1,2,1,1,0
43,2,20,1,5240,40,4,1,9,2,1,1,1
34,2,20,1,3255,36,2,1,1,2,1,1,1
19,1,19,5,4120,40,1,5,6,2,1,2,0
18,1,14,5,4120,40,1,1,1,2,1,1,0
50,1,23,5,3602,40,1,1,1,1,1,1,0
78,2,21,1,4120,40,1,1,1,2,1,1,0
88,1,16,1,4120,40,1,1,1,2,1,1,0
36,2,16,1,4700,40,1,1,6,2,1,1,0
56,1,18,5,5410,50,1,1,1,2,1,1,0
5,1,1,5,4120,40,1,1,1,2,2,1,0
60,2,21,1,3645,40,1,1,1,2,1,1,1
81,2,16,1,4120,40,1,1,1,2,1,1,0
58,1,16,1,2640,50,7,1,1,2,1,1,1
56,2,20,1,3255,40,1,4,6,2,1,2,1
37,1,16,1,2752,40,2,1,2,2,1,1,1
35,2,19,1,4700,24,1,1,1,2,1,1,0
70,2,19,1,4830,40,1,1,6,1,1,1,0
35,1,21,1,1050,40,7,1,1,2,1,1,1
35,2,20,1,4600,50,7,1,1,2,1,1,1
59,1,16,1,4120,40,1,1,1,1,1,1,0
39,2,20,1,2360,4,1,1,1,2,1,1,0
14,2,10,5,4120,40,1,1,1,2,1,1,0
54,1,17,5,4760,40,1,5,8,2,1,2,0
41,1,22,1,1650,45,2,1,1,2,1,1,1
1,1,18,5,4120,40,1,1,1,2,1,1,0
32,1,17,5,4220,50,7,1,1,2,1,1,0
81,2,15,1,4120,40,1,1,1,2,1,1,0
23,2,19,5,4760,40,1,1,1,2,1,1,0
22,1,16,5,4760,55,1,1,1,2,1,1,0
50,1,18,5,4120,40,1,1,1,2,1,1,0
15,1,12,5,4120,40,1,1,9,2,1,1,0
54,1,19,1,9130,50,6,1,1,2,1,1,0
70,1,20,1,5860,40,4,1,2,2,1,1,1
1,1,18,5,4120,40,1,1,1,2,1,1,0
62,2,19,1,4120,40,1,1,1,2,1,1,0
38,2,22,5,4710,42,2,1,1,2,1,1,1
21,2,19,5,4120,40,1,1,9,2,1,1,0
50,1,22,1,800,40,1,1,1,2,1,1,1
42,2,22,1,3255,30,1,1,1,2,1,1,1
68,2,22,1,2310,20,4,1,1,2,1,1,0
79,1,21,3,800,40,1,1,1,2,1,1,1
25,1,19,1,8800,60,1,5,1,2,1,2,0
2,2,18,5,4120,40,1,1,1,2,1,1,0
65,2,19,1,3500,40,5,1,1,2,1,1,1
38,2,21,1,2910,40,6,4,6,2,1,2,0
57,2,16,5,2633,20,1,1,1,2,1,1,0
63,2,21,1,4920,60,7,1,1,2,1,1,1
21,2,1,5,4120,40,1,1,1,2,1,1,0
56,2,20,1,3255,30,1,4,6,2,1,2,0
33,1,19,3,6355,40,1,5,1,2,1,2,0
49,2,16,3,4120,40,1,1,5,2,1,1,0
3,1,1,5,4120,40,1,1,1,2,1,1,0
1,2,18,5,4120,40,1,1,1,2,1,1,0
9,2,6,5,4120,40,1,1,1,2,1,1,0
45,1,19,3,6230,40,6,1,1,2,1,1,0
1,1,18,5,4120,40,1,1,9,2,1,1,0
39,2,17,5,4120,40,1,1,1,2,1,1,0
68,2,21,2,4120,40,1,1,1,2,1,1,0
28,1,18,5,5240,40,1,1,1,2,1,1,0
6,1,3,5,4120,40,1,1,1,2,1,1,0
28,1,21,3,4030,25,1,1,9,2,1,1,0
58,1,16,1,4120,40,1,1,1,2,1,1,0
18,1,14,5,4120,40,1,1,1,2,1,1,0
33,1,19,1,6230,45,1,1,1,2,2,1,1
1,2,18,5,4120,40,1,1,1,2,1,1,0
23,1,16,5,9645,40,1,1,2,2,1,1,0
31,1,17,5,9920,40,9,1,1,1,1,1,0
5,1,3,5,4120,40,1,1,3,2,1,1,0
68,2,22,1,4120,40,1,1,3,2,1,1,0
23,2,19,1,9640,40,1,1,1,2,1,1,1
7,1,3,5,4120,40,1,1,9,2,1,1,0
43,1,19,3,4120,40,1,1,3,2,1,1,0
7,1,3,5,4120,40,1,1,1,2,1,1,0
20,2,16,5,4110,30,1,1,1,2,1,1,0
16,2,12,5,4120,40,1,1,1,2,1,1,0
6,2,3,5,4120,40,1,1,1,2,1,1,0
